업체명,위도,경도,폐업여부
게스트하우스어반,35.15700297,129.1259036,N
레지던스호텔 다온채,35.15770589,129.1264923,N
광안스테이,35.15783606,129.1267085,N
더블루게스트하우스,35.15590917,129.1335616,Y
옐로우라이트하우스,35.15675734,129.1342605,N
베스타게스트하우스,35.16755041,129.118471,Y
힐링하우스,35.15664596,129.122742,Y
수박게스트하우스,35.15679699,129.1227545,Y
가든장여관,35.156204,129.1233272,N
비엔나모텔,35.1576917,129.1291178,N
호텔런더너,35.15765609,129.128702,N
거북모텔,35.1566018,129.1247382,N
블루아트게스트하우스,35.15764327,129.1273955,Y
더폼호스텔,35.15744773,129.126293,N
호텔야자,35.15683176,129.124842,N
더폼하우스,35.15744773,129.126293,N
호텔메종,35.15700292,129.1255247,N
레하,35.15656892,129.1245748,N
궁모텔,35.15786102,129.1275351,N
정수장여관,35.15763488,129.1259457,Y
정수장여관,35.1575766,129.1258207,N
광안하우스,35.15765312,129.1254196,Y
라움103,35.15479506,129.1318229,N
언플랜드88,35.15453083,129.1242139,N
스마일하우스,35.15513418,129.1240053,N
어반하우스펜트,35.15532352,129.1239039,N
더웨이브,35.15502586,129.1240219,N
휴일,35.15502586,129.1240219,N
캐슬비치관광호텔,35.15647403,129.1346236,Y
호텔AG405,35.15646734,129.1346184,N
헤븐리펜트하우스,35.15462933,129.1241568,N
호텔헤이,35.15453083,129.1242139,N
Q모텔,35.15484656,129.1242143,N
게드게스트하우스,35.15472203,129.124115,N
H에비뉴,35.15339247,129.1245905,N
바다산책펜트하우스,35.15473349,129.1320696,N
아정모텔,35.15444353,129.1242293,N
더엠모텔,35.15530936,129.124792,N
어반하우스,35.15524528,129.1245619,N
브라운도트호텔,35.16859428,129.11412,N
귀빈모텔,35.16886138,129.1137715,N
샤토드메종,35.1727557,129.1109978,Y
블루밍모텔,35.1727861,129.1104005,N
대호모텔,35.16819191,129.1149846,N
알프스모텔,35.16820902,129.1148244,N
옥천탕여관,35.18868124,129.0771601,Y
미진장여관,35.18150577,129.0710696,N
무진장여인숙,35.18217097,129.0706464,N
제일여관,35.18856684,129.0727236,N
진성여관,35.18052082,129.0786919,Y
브이호텔,35.18581461,129.0794012,N
MU모텔,35.18569621,129.0795271,N
태양장여관,35.18565287,129.0790962,Y
더 제니스 호텔,35.18524061,129.079743,N
우노레지던스,35.18607556,129.0788042,N
아바모텔,35.18553781,129.0793459,N
R모텔,35.18580678,129.07922,N
아마레호텔연산점,35.18640951,129.0786249,N
시애틀비 호텔,35.18627897,129.0788869,N
호텔야자 연산1호점,35.18652291,129.0783914,N
호텔 스미스,35.186644,129.078785,N
호텔야자 연산1호점,35.18652291,129.0783914,N
위드모텔,35.18724909,129.0800896,N
엘루이모텔,35.18741013,129.079653,N
조이모텔,35.18773513,129.0831759,N
WABA모텔,35.18802994,129.0829077,N
아르빌,35.18759619,129.0829275,N
WABA모텔,35.18802537,129.0829121,N
노블모텔,35.18611571,129.0833798,N
로즈모텔,35.18641709,129.0840616,N
궁전모텔,35.18629878,129.0839006,N
PRINCESS게스트하우스,35.18643061,129.1080591,Y
OH모텔,35.18632534,129.1066097,N
태양빌,35.18637531,129.1067847,Y
더킹호텔,35.18585239,129.1069609,N
산호장여관,35.19003907,129.0910038,N
한양장여관,35.19145822,129.0901359,N
토곡장여관,35.18754981,129.1067032,N
신성하우스,35.18328379,129.1075408,Y
브라운도트 호텔 연산토곡점,35.18564384,129.106574,N
호텔로이,35.18587762,129.106534,N
투헤븐호텔,35.18653226,129.1066296,N
연산 토곡 그레이191 호텔,35.18516296,129.1065378,N
호텔 로이,35.18590697,129.1066112,N
새림장여관,35.18755737,129.1065143,N
호텔오마이,35.18496721,129.1065658,N
황토방모텔,35.18534142,129.1065559,N
발리호텔,35.18739121,129.0841787,N
샤이어호텔,35.18675928,129.0831931,N
일루아,35.18653138,129.0836739,N
프린스모텔,35.1871947,129.0827007,N
휴모텔,35.18698253,129.0823158,N
아르반 시티 호텔,35.18697407,129.0833083,N
발리모텔,35.18747759,129.0842955,N
초원장여관,35.18735929,129.0849097,N
퀸스모텔,35.18758562,129.0839292,N
샤이어모텔,35.18675772,129.083223,N
동희장여관,35.1874877,129.0847492,Y
호산나하우스,35.19090152,129.0927471,Y
드림텔,35.18538901,129.0869753,N
JHOUSE,35.18632067,129.0866699,Y
BEXCOB앤B,35.1886327,129.1069424,Y
포시즌,35.18699163,129.0798789,Y
토마토모텔,35.18678913,129.0804045,N
파라다이스모텔,35.18683477,129.0802786,N
태화장여관,35.18423515,129.0821458,N
호텔더루아,35.18436118,129.0820014,N
모모장여관,35.18440633,129.0818929,Y
필365모텔,35.18430987,129.0814778,Y
연산장여관,35.18493722,129.0829803,Y
BNB호텔,35.1851302,129.0830607,N
웁스모텔,35.18496695,129.0816166,N
카리브모텔,35.18551296,129.082865,Y
잠자리모텔,35.18553589,129.083132,N
원하우스,35.18517357,129.0826531,Y
유아인호텔,35.18539766,129.0830986,N
17th 호텔,35.18603202,129.0803314,N
하운드호텔 연산,35.18606603,129.0794033,N
문화장여관,35.18568659,129.0790197,N
다이아몬드호텔,35.18772367,129.0793516,N
와이유모텔,35.18574096,129.0775119,N
부원장,35.18642857,129.0780412,N
게스트하우스안,35.18189672,129.0821762,Y
아이유모텔,35.18376028,129.0813862,N
아이유모텔,35.18376028,129.0813862,N
엠버스호텔,35.18394103,129.081643,N
힐튼모텔,35.1872468,129.0809137,Y
굿스테이 센트럴 호텔,35.1877504,129.0815451,N
미라보관광호텔,35.18771027,129.080662,Y
목화호텔,35.18806053,129.0806004,N
굿타임모텔,35.18201107,129.0799161,N
칠성여관,35.1827319,129.0827743,Y
엔젤장,35.1875763,129.0827456,Y
엔젤모텔,35.1875774,129.0827509,N
다우장모텔,35.18782844,129.0818378,N
브이모텔,35.18799008,129.0825635,N
MU플러스모텔,35.18784311,129.0827783,N
궁락모텔,35.1878133,129.0823481,N
유신모텔,35.18779614,129.0825846,N
필모텔,35.18742988,129.0825388,N
파크모텔,35.18761495,129.0824377,N
럭스모텔,35.18783811,129.0818846,N
앙소르홈텔,35.18814017,129.0824758,N
JAGUESTHOUSE,35.18859408,129.0819823,N
피아노,35.18805393,129.0827557,N
호텔얌,35.1881073,129.0826178,N
하운드호텔 연산,35.18609048,129.0793938,N
동명장모텔,35.08989361,129.0380933,N
썸모텔,35.09096282,129.0397144,N
원모텔,35.09078306,129.0396412,N
이화모텔,35.08978689,129.0395471,N
평화모텔,35.08985167,129.0397988,Y
이패션모텔,35.08983811,129.0402205,N
행운모텔,35.09145964,129.0378228,N
씨사이드모텔,35.09068553,129.0369398,N
큐브모텔,35.09072127,129.0392963,N
아이존모텔,35.09000841,129.0382973,N
나인모텔,35.09030756,129.0383973,N
이브모텔,35.09153509,129.038094,N
블루모텔,35.09077676,129.0384046,N
항구모텔,35.09029086,129.0374537,N
청호여관,35.08852071,129.037084,N
청호여관,35.08850846,129.0370796,N
동아장여관,35.08980512,129.0364065,N
원모텔,35.09078677,129.0396386,N
향남모텔,35.09195561,129.037582,N
실크로드,35.09253734,129.0396348,Y
아마존모텔,35.0930713,129.0396826,N
송원모텔,35.09320872,129.0391771,N
덕수모텔,35.09270624,129.039576,N
우리모텔,35.09271638,129.0394591,N
동백모텔,35.09291287,129.0393857,Y
태성파크모텔,35.09145388,129.0390723,N
첼로모텔,35.09149909,129.0389412,N
태성파크모텔,35.09144138,129.0390696,N
노스하버호텔부산,35.09394251,129.0373614,N
비지비미디호텔,35.09394266,129.0373709,N
이지이지게스트하우스,35.094489,129.0365709,Y
미디호텔부산,35.09401694,129.0373291,N
한국모텔,35.09258688,129.0376703,N
남일여인숙,35.09250397,129.0378883,Y
비취모텔,35.09290157,129.038664,N
베이하운드호텔,35.09314878,129.038423,N
지오모텔,35.09303087,129.0391604,N
신데렐라모텔,35.09149401,129.0398103,N
씨네모텔,35.09139641,129.0397708,N
오투모텔,35.091325,129.0397146,N
우창모텔,35.09262987,129.0402645,N
낙원장,35.09163777,129.0422684,N
O.K모텔,35.09207357,129.041697,N
낙원장여관,35.0916378,129.0422684,N
리베모텔,35.09200701,129.0419257,N
희빈모텔,35.09109853,129.0408841,N
설화장여관,35.09052309,129.0416166,Y
E모텔,35.09096587,129.0403832,N
녹원모텔,35.09063369,129.0413,N
문화모텔,35.09258441,129.0406488,N
핑크모텔,35.09267564,129.0407919,N
문화장,35.09260173,129.0406557,N
강남모텔,35.09214121,129.0407883,N
신원모텔,35.0924324,129.0409185,N
드림모텔,35.09210809,129.0420171,N
테마모텔,35.09214819,129.0423166,N
파티파티룸룸,35.07682395,129.071029,N
산해모텔,35.07960864,129.0705029,N
모텔G2,35.06594177,129.0808537,N
함지골청소년수련관,35.07445344,129.0541515,N
아란치모텔,35.06845251,129.0809154,N
태종파크텔,35.06491823,129.080614,N
M모텔,35.06889394,129.081151,N
하얀성모텔,35.06884933,129.0814533,N
비치모텔,35.06920404,129.0812588,N
오션하우스,35.07128552,129.0619956,Y
에메랄드오션뷰,35.07128552,129.0619956,Y
스쿠버하우스,35.06117284,129.0774269,N
호텔브릿지,35.09416941,129.0389774,N
라발스호텔,35.09448004,129.0391321,N
글랜스호텔,35.09344561,129.0388484,N
제이모텔,35.09342294,129.0390287,N
J,35.09341643,129.0390299,N
유성장여관,35.09370839,129.0397245,N
럭셔리모텔,35.09366094,129.0393008,N
럭셔리모텔,35.0935825,129.0393221,N
미미장여관,35.09345093,129.0408423,N
프리하우스,35.09303507,129.0550097,N
프린스여관,35.0904525,129.042658,Y
만덕장,35.08633451,129.0407102,Y
동남모텔,35.08706736,129.041156,N
만덕장여인숙,35.08643169,129.0407754,Y
더페이지게스트하우스,35.07834226,129.0452173,Y
해성장여관,35.09512909,129.0643142,N
미르게스트하우스,35.08599284,129.0647547,Y
시모하우스,35.091859,129.0571165,N
윤슬가,35.09339843,129.0580842,N
청학소담,35.09352141,129.0582109,N
아레,35.09643451,129.058346,N
조양장여관,35.09597031,129.0621113,N
조양장여관,35.09596346,129.0621182,N
대영,35.09671112,129.0599654,N
대영여관,35.09677581,129.0599623,N
큐모텔,35.09725968,129.0607209,N
큐모텔,35.0965043,129.0637573,N
콤마모텔,35.09842914,129.0345374,N
하버펜트하우스,35.0983985,129.0345426,N
이코노미24게이스하우스,35.09938406,129.0345147,N
더라스트호텔,35.09887569,129.0337625,N
힐게스트하우스&카페,35.09882729,129.0339604,N
이코노미24게스트,35.09938548,129.0345231,N
그랜드모텔,35.0989423,129.0344908,N
WA호텔,35.09904314,129.034993,N
바르도호텔,35.09930783,129.0325369,N
동산장모텔,35.10008856,129.0315649,N
이지스테이,35.09981123,129.0315,N
24게스트하우스,35.09682595,129.0264085,N
24게스트하우스,35.09764829,129.0345052,N
시나몬트리게스트하우스,35.09687563,129.0354357,N
호텔모모,35.09672876,129.0354641,N
베이202호텔,35.09892131,129.0313233,N
스테이웰호텔,35.09793834,129.0333936,N
펀스테이게스트하우스,35.09808016,129.0326388,N
글로벌인부산남포동호텔,35.09794737,129.0333995,Y
미니호텔메이,35.09828341,129.032287,N
호텔린,35.09828341,129.032287,N
K게스트하우스,35.09813514,129.0329179,N
K게스트하우스,35.09801969,129.0330494,N
오렌지게스트하우스,35.09799467,129.0308418,N
브로시스호텔,35.09859519,129.0308887,N
대성여인숙,35.09727594,129.0310667,N
평화여인숙,35.09739679,129.031136,N
대원장모텔,35.09765104,129.0313646,N
동명장여관,35.09771907,129.0308416,N
스탠포드인부산,35.09785869,129.0299505,N
호텔포레프리미어,35.09841612,129.0296679,N
J모텔,35.09869812,129.0301556,N
동성장여관,35.09745844,129.0297872,N
해변의모텔,35.09721742,129.0288311,N
코코캡슐게스트하우스,35.09743209,129.0290747,Y
라운지26,35.0973621,129.0287837,N
부국모텔,35.09732496,129.0286544,N
팝콘호스텔,35.0977582,129.0295468,N
갤러리G모텔,35.09759622,129.0289757,N
부영장여관,35.09754211,129.0287468,N
호텔노아,35.09748192,129.0292844,N
테라게스트하우스2,35.09701399,129.0298482,N
동궁장여관,35.09771589,129.0301916,N
명성장모텔,35.09777506,129.0304758,N
남성장여관,35.09762867,129.0297442,N
삼원장,35.09787867,129.030169,N
TERRA게스트하우스,35.09654092,129.0301972,N
24게스트하우스,35.09689656,129.0263606,N
MGM호텔,35.09794813,129.026131,N
브이호텔,35.0978713,129.0257736,N
세븐모텔,35.0979391,129.0259669,N
V3모텔,35.09842696,129.0276425,N
게스트하우스디어문,35.09836846,129.0268976,N
대광모텔,35.09698729,129.0271894,N
태양장,35.09659254,129.0262818,N
오션투헤븐호텔앤스파,35.09669044,129.0266548,N
모텔트리,35.09674413,129.0262006,N
대성모텔,35.09661693,129.0284535,N
BIFF게스트하우스,35.0982571,129.0269694,N
로망스모텔,35.09813361,129.0269815,N
로즈모텔,35.09818991,129.0270503,N
신흥,35.09804906,129.0275019,N
평안여인숙,35.09812452,129.0269758,N
그린힐,35.09812504,129.0271321,Y
토요코인호텔,35.10902456,129.0366463,N
천우장,35.11057946,129.0372316,Y
수민,35.11031261,129.0371013,Y
K79게스트하우스,35.10258922,129.0304784,N
넘버25호텔,35.10311942,129.031695,N
호텔콘트,35.10190464,129.0314402,N
로얄장,35.10334706,129.0287903,Y
OCEAN&SKYBABA,35.10715491,129.02943,Y
테라게스트하우스2호점,35.09699494,129.0298651,N
하늘섬게스트하우스,35.09990907,129.0354688,N
부산관광호텔,35.10057499,129.0346015,N
부산장모텔,35.10019603,129.0341674,N
MU호텔,35.09993967,129.0342552,N
동산여인숙,35.1003479,129.0344566,Y
비엔비펜션,35.10000638,129.0343348,N
소유호텔,35.10081706,129.0343742,N
아로마모텔,35.09957744,129.0341094,Y
호텔야자,35.09991692,129.0345709,N
부산게스트하우스타워,35.10028687,129.0341365,N
아리아호텔,35.10075166,129.0339713,N
엘리제호텔,35.10103081,129.0339701,N
더하운드호텔,35.10201804,129.0339878,N
엘리제호텔,35.1010197,129.033979,N
태양모텔,35.10219681,129.0345524,N
에이스모텔,35.10179607,129.0342271,N
와이티티호텔남포,35.10154966,129.0347067,N
타워힐 호텔,35.10113477,129.0343481,N
호텔더그랑프리미엄남포,35.10155457,129.0347173,Y
호텔더그랑,35.10155552,129.0347277,Y
에이스모텔,35.10179607,129.0342271,N
타워힐호텔,35.10112619,129.0342849,N
몽베르모텔,35.10164882,129.0342524,N
별장여관,35.1018357,129.0342257,Y
폭시모텔,35.10095843,129.0338195,N
공공하우스,35.10308701,129.0344928,Y
호텔40계단,35.10405777,129.03443,N
화춘장여관,35.10513082,129.0345763,N
호텔40계단,35.10405081,129.0344244,N
방공호게스트하우스,35.10371209,129.0265534,N
보수장모텔,35.10341653,129.0263326,N
보수장모텔,35.10341891,129.0263293,N
호텔그레이,35.10373011,129.0243914,N
보하모텔,35.10352584,129.0228674,N
호텔빌리,35.10515918,129.0216498,N
빌리호텔,35.10515874,129.0216415,N
로즈텔,35.10380921,129.0217769,N
게스트하우스나우,35.10480299,129.0220916,N
놀게스트하우스,35.09955762,129.0275543,N
오아시스,35.09931413,129.0265351,N
마이호스텔,35.09905857,129.0265386,N
파크모텔,35.09897674,129.0266572,N
테마모텔,35.09916287,129.0265403,Y
오아시스모텔,35.09920371,129.0264189,N
유일모텔,35.09880706,129.0265285,N
모텔리베,35.09885154,129.0266263,N
새피아모텔,35.09896591,129.026551,N
그랜드모텔,35.09878022,129.0266477,N
아젤리아여관,35.0988509,129.0267981,Y
프린스모텔,35.09902139,129.026813,N
영빈장여관,35.0990557,129.0266594,Y
그린장,35.09892438,129.0268344,Y
하루애,35.10025368,129.0267022,N
게스트하우스부산깡통야시장,35.10142108,129.0266465,Y
우리게스트하우스,35.09955931,129.0259674,N
우리모텔,35.09970674,129.026059,Y
호텔미니,35.09876298,129.0257971,N
원모텔,35.09888978,129.0257658,N
부산,35.0985209,129.0257539,Y
송원모텔,35.09910591,129.0253278,Y
헤르메스호텔,35.09922176,129.0252212,N
미도장,35.0989004,129.0254804,N
대호장여관,35.10037863,129.0254213,Y
제이온게스트하우스,35.10055941,129.0258581,Y
굿스테이 대영 호텔,35.10110154,129.0255511,N
동성장여관,35.10151544,129.0263561,N
동성장,35.10149284,129.0263677,N
실암정,35.10151694,129.0256422,Y
호텔마르쉐,35.10023763,129.0252913,N
호텔보브,35.10022128,129.0248422,N
지앤비호텔,35.10123942,129.0248185,N
오륙도모텔,35.10077538,129.0239775,N
해림사우나&휘트니스,35.10092804,129.0242846,N
투헤븐호텔,35.10134955,129.0242851,N
금강장,35.10255383,129.0244885,N
MK게스트하우스,35.1009672,129.0236368,N
황토방,35.10260237,129.0229042,N
넨네,35.10239569,129.0305602,Y
더로컬,35.10191309,129.0299791,N
허니하우스,35.10075979,129.0289247,Y
로케트하우스,35.1020423,129.0288565,N
큐브모텔,35.11050913,129.0364611,N
큐브모텔,35.11050913,129.0364611,N
모텔몽,35.11065009,129.0366601,Y
스카이-힐,35.11013846,129.0365508,Y
더로찌,35.11050908,129.0364611,Y
월드굿즈,35.11053529,129.0302634,N
방사시게스트하우스,35.11120396,129.0311457,Y
힐사이드관광호텔,35.10923822,129.0359654,N
코모도호텔,35.10917144,129.035458,N
G호텔,35.10905006,129.0359224,N
책앤아웃호스텔,35.11280808,129.0363429,N
호텔더루아,35.10083809,129.0353054,N
수이호스텔,35.10108664,129.0360053,N
배러댄와플센트럴파크호텔,35.10050339,129.0359479,N
센트럴파크호텔,35.10051662,129.035957,N
용두산게스트하우스,35.10153648,129.0352207,Y
민트하우스,35.102453,129.0361149,Y
부산파티게스트하우스,35.1018529,129.0349181,Y
숨,35.10203532,129.0358699,Y
금화여관,35.10587739,129.0350441,Y
단디게스트하우스,35.10413773,129.0345949,N
단디게스트하우스,35.10414338,129.0346609,N
크라운하버호텔,35.10756227,129.0367993,N
뉴브이모텔,35.11004531,129.0378742,N
마리나모텔,35.10698752,129.0383534,Y
그레이194호텔,35.10855875,129.0376377,N
비센트호텔,35.1107605,129.0392706,N
서울모텔,35.10572482,129.035622,N
반달호텔,35.10603221,129.0351503,N
커넥트부산호텔,35.10044601,129.0373871,N
휴플러스게스트하우스,35.09969971,129.0369915,N
플래티넘호텔,35.09903456,129.0304808,N
플래티늄호텔,35.09903754,129.0304798,N
호텔아벤트리부산,35.09980908,129.0295783,N
금빛장여관,35.23242609,129.1542518,N
동원모텔,35.23219692,129.1538751,N
초원장 여관,35.22573662,129.1482118,N
수복장여관,35.2294428,129.1485558,N
수복장모텔,35.22944236,129.1485525,N
인호텔,35.23272662,129.1553963,N
합천여인숙,35.23259169,129.1550972,Y
은재모텔,35.23231333,129.1544872,N
DAVIDSGUESTHOUSE,35.23194693,129.1547373,Y
해피하우스,35.20437056,129.1228264,Y
대구장여관,35.20668892,129.12286,N
목화장여관,35.20693221,129.1218003,N
강릉여행가이드의집,35.19880313,129.1183955,Y
가든장여관,35.20076747,129.1314304,N
금수장여관,35.20048902,129.1313866,N
센텀게스트하우스,35.17181459,129.1341813,N
VIP민박,35.18146713,129.2053755,Y
부산송정바다민박,35.18176702,129.2014134,Y
나인테마모텔,35.18330017,129.2049506,Y
곰곰이민박,35.18095054,129.2054256,Y
송정마루민박,35.18164198,129.2041758,N
GO모텔,35.18207529,129.2057631,N
송정여인숙,35.18416107,129.2003296,N
풀하우스펜션,35.18329965,129.2052239,N
풀하우스민박,35.1832581,129.2054795,N
송정아토펜션,35.1835851,129.2053194,N
여우비호텔,35.1824337,129.205479,N
넛지567펜션,35.17543173,129.1964618,N
25TH호스텔,35.17856524,129.1978987,Y
올라호텔,35.17686458,129.1968053,N
마린케이풀빌라펜션,35.1806066,129.1992106,N
펜톤나인,35.17953573,129.1986237,N
스테이모어빌리지펜션,35.17347061,129.1963971,N
스테이모어호스텔,35.17371724,129.1962911,N
카이브,35.1796469,129.1986103,N
송정오셔너스,35.17702399,129.196863,N
25THHOSTEL,35.17856026,129.1978942,Y
플레르 호텔,35.17535999,129.195939,N
카이브 2호점,35.17639906,129.1964218,N
뉴카리브호스텔,35.17702922,129.1968696,Y
펜트하우스,35.17642117,129.1964462,Y
브라운도트호텔,35.17875947,129.197312,N
라온호텔,35.17765562,129.197353,N
송정마루민박,35.17722889,129.1970515,N
모닝캄펜션,35.17560616,129.1964513,N
송정 스테이모어펜션,35.17372203,129.1962516,N
플레르 호텔,35.1753527,129.1959441,N
샤인우드펜션,35.17354446,129.1963707,N
송정미연,35.17644389,129.1958542,N
부흥민박,35.17836727,129.1967014,Y
스위트펜션,35.17590916,129.1955516,N
이너피스 펜션,35.17417823,129.1957237,N
ALOHA게스트하우스,35.17673406,129.1956641,N
일로이리조트,35.17006048,129.1971551,N
두포민박,35.16808791,129.1968905,Y
서울하우스,35.18196188,129.2049622,Y
송정토마토민박,35.18175019,129.2039946,N
레드MUN,35.18151356,129.2057658,Y
현대민박,35.18249586,129.2040546,N
다다민박,35.18177313,129.2045049,N
마루민박,35.18160432,129.2040776,N
펜션민박 레드문,35.18151356,129.2057658,N
그린민박,35.18178374,129.2047756,N
호텔홍단,35.18177008,129.205342,N
동원비치민박,35.18226697,129.2037132,N
고하우스,35.1821925,129.204002,N
CC민박펜션,35.18164523,129.2049506,N
뉴송정민박,35.1825685,129.203967,N
대연민박,35.18262948,129.2038106,Y
게스트하우스송정,35.18169677,129.2042608,N
송정등대민박,35.18138022,129.2054071,N
옥탑민박,35.18225193,129.2037057,Y
호텔가인,35.18191786,129.2051625,N
애플모텔,35.18420378,129.2028469,N
호텔하루,35.18416673,129.2028007,N
올리브하우스펜션,35.1831026,129.2033453,N
송정네이티브,35.18325089,129.2041606,Y
마리나모텔,35.18338289,129.2044801,N
소림장여관,35.18302517,129.2046381,Y
호텔야자,35.18314564,129.2051425,Y
호텔빙고,35.18307836,129.2048627,Y
호텔데이즈A,35.18311934,129.20516,N
호텔데이즈B,35.18307836,129.2048627,N
빙고모텔,35.18308748,129.2048553,Y
비치웨이 게스트하우스,35.18094349,129.201819,N
깡이하우스,35.18186869,129.2040696,Y
송정호텔블루캐슬,35.18102927,129.2011106,N
송정초원민박,35.18100679,129.2033449,N
무무스하우스,35.18186869,129.2040696,N
라이온비치하우스,35.18129729,129.2039013,N
우리민박,35.18089213,129.2011884,N
옛날민박,35.18122527,129.2037782,N
둘리민박,35.18204196,129.2040258,Y
송해여인숙,35.18195858,129.2025633,N
미래민박,35.18138371,129.2032508,N
도가집민박,35.18145038,129.2026258,N
김가네민박,35.18141806,129.2040771,Y
신세계민박,35.18162538,129.2038757,N
송원펜션민박,35.1820086,129.2027633,N
늘푸른,35.18172113,129.202933,Y
미니펜션U앤I,35.18168371,129.2038883,Y
태화장민박,35.18110746,129.2032956,Y
진주민박,35.18080228,129.2013328,Y
히딩크펜션,35.18111129,129.2038373,N
푸른민박,35.18170639,129.2026605,N
함흥슈퍼민박,35.18078713,129.2009801,Y
알리바바펜션,35.18147969,129.2033942,N
에스스테이펜션,35.18140758,129.2020978,N
앙스모멍,35.18147479,129.2030888,N
욜로101,35.18094349,129.201819,Y
브이호텔,35.18227318,129.2050655,N
송정호텔젬,35.182738,129.2053497,N
송정호텔젬,35.182738,129.2053497,N
은지,35.1821504,129.2048213,Y
해돋이,35.1821504,129.2048213,Y
보라카이모텔,35.18245236,129.2051461,N
감동호텔,35.18250807,129.2046925,N
해돋이여관,35.18220351,129.2048592,Y
V모텔,35.18234199,129.2050006,N
부산송정민박,35.18238441,129.2045428,N
2월호텔,35.18304077,129.2050736,N
아이엠호텔,35.18259568,129.2052574,N
코코호텔,35.1822415,129.205305,N
세븐모텔,35.18272742,129.2048272,N
감동호텔,35.18251104,129.2047183,N
송정호텔젬,35.18274398,129.2053861,N
보라카이모텔,35.18246361,129.2051477,N
아이엠호텔,35.18260892,129.2052197,N
GO모텔,35.18200433,129.2055457,N
송정 GB그리다펜션,35.18001432,129.1990006,N
송정스카이풀빌라펜션,35.17905844,129.1983834,N
빌라코트야드,35.18155214,129.2000161,N
송정스카이부티크,35.17905837,129.1983834,N
어썸하우스,35.17795606,129.1978267,Y
마레민박,35.17634247,129.1966515,Y
해운대카라반펜션,35.17669249,129.1967265,N
네버엔딩웨이브,35.18044846,129.1993003,Y
윙민박,35.18222168,129.2005472,N
금하민박,35.17942926,129.1987261,N
금강민박,35.17634251,129.196539,N
송정스카이풀빌라펜션,35.17905844,129.1983834,N
사계민박,35.18110041,129.2005135,N
굿모닝 게스트하우스,35.18098113,129.2022332,N
에이플러스펜션민박,35.18134213,129.2047256,Y
송정바다뷰펜션 커플 가족 단체,35.18093379,129.2041882,N
동우장,35.18110866,129.2028133,N
부영민박,35.18125039,129.2048506,N
소라민박,35.1811254,129.2037508,N
큰이모민박,35.18134211,129.2051881,N
부산 그레이샌즈풀빌라펜션,35.18092059,129.2027427,N
바다봄펜션,35.18096597,129.2047524,N
명진게스트하우스,35.18097815,129.2024577,N
나무늘보호텔 송정점,35.18082502,129.2025055,N
더설레임펜션,35.18156502,129.2047947,N
브룩스호텔,35.18113214,129.2047388,N
송정바다뷰펜션커플가족단체,35.18092432,129.2041568,N
달로달리펜션,35.18145403,129.2049168,N
브룩스1,35.18132273,129.2046942,Y
브룩스1,35.18122173,129.2048239,Y
송정아바호텔,35.18133017,129.2049923,Y
돌담하우스,35.18089778,129.2045562,N
뉴비치팬션,35.18104641,129.2045907,N
송정호텔,35.18109984,129.2030877,N
달로달리펜션,35.18145463,129.204912,N
인연민박,35.18099236,129.2035947,N
쿨펜션,35.18127487,129.205334,N
라임펜션,35.18104939,129.2027964,N
동원비치민박,35.18106337,129.2034689,N
1812게스트하우스,35.18095436,129.2028925,N
아리랑펜션,35.18111986,129.204343,N
호텔S,35.1806618,129.2019498,N
송정해수락,35.1814749,129.204382,N
송정해변펜션,35.18093937,129.2020734,N
 송정 빈티지하우스 펜션,35.1807296,129.2022644,N
명진게스트하우스,35.18100937,129.2024173,N
윌모텔,35.18403527,129.2004728,Y
베이 호텔,35.18403108,129.200469,N
쇼호텔,35.16230504,129.1575042,N
더블루힐VIP센텀하우스,35.16599251,129.1324324,Y
라마다앙코르 바이윈덤 부산 해운대,35.16328362,129.1596422,N
해운대게스트하우스,35.16191524,129.1598749,N
비바청춘게스트하우스,35.16231987,129.1602568,Y
런더너호텔,35.16126027,129.1573244,N
오즈미니호텔,35.16222209,129.1589639,N
하운드호텔 해운대,35.16102708,129.156787,N
하운드 가든&테라스 호텔,35.16116956,129.1570419,N
그레이게스트하우스,35.16254941,129.1587962,Y
에스원호텔,35.16141023,129.1575528,N
WA호텔,35.16160947,129.1572573,N
솔게스트하우스,35.16227582,129.1590824,N
소사이어티호텔,35.16163198,129.1578001,N
2F게스트하우스,35.16246027,129.1587945,N
더비치호텔,35.16222614,129.158372,N
루이스호텔,35.16174516,129.1574882,N
SC헬싱키호텔,35.16197419,129.1579602,N
이코노미 해운대,35.16229038,129.1590667,N
키다리하우스,35.16158266,129.1577012,N
JB디자인호텔,35.16169342,129.1580468,N
준호텔,35.16206866,129.1586859,N
잉카모텔,35.1614736,129.1570132,N
판다게스트하우스,35.16186844,129.1587832,N
티스테이모텔,35.16159442,129.1588767,N
더베이호텔,35.16149183,129.1580662,N
스카이게스트하우스해운대,35.16186968,129.1587913,N
호텔여기어때,35.1610756,129.1579451,N
싼타페모텔,35.16165786,129.1590374,N
폭시호텔,35.16123327,129.1583219,N
미호텔,35.16178131,129.1591869,N
더홈게스트하우스,35.16186616,129.1587849,N
게리쿠퍼호텔,35.16201956,129.1590388,N
GNG,35.16164721,129.1583272,N
산타페모텔,35.16167014,129.1590427,N
온모텔,35.16115702,129.1581423,N
브이모텔,35.16127339,129.1577361,N
폭시호텔,35.1612524,129.158314,N
노블레스모텔,35.16118558,129.1575377,N
넘버25호텔,35.1609972,129.1572047,N
